0.747,1.023
0.800,0.942
0.833,0.958
0.910,0.864
0.877,0.953
0.867,0.881
0.853,0.961
0.897,0.846
0.893,0.890
0.897,0.877
0.893,0.803
0.893,0.937
0.930,0.830
0.903,0.779
0.870,0.799
0.913,0.923
0.893,0.798
0.910,0.897
0.887,0.885
0.923,0.875
0.913,0.853
0.893,0.812
0.830,0.795
0.917,0.859
0.877,0.787
0.860,0.852
0.933,0.940
0.870,0.893
0.900,0.790
0.870,0.858
0.877,0.856
0.857,0.914
0.890,0.833
0.923,0.911
0.870,0.845
0.867,0.872
0.890,0.839
0.983,0.995
0.997,1.002
0.947,0.963
0.880,0.945
0.880,0.911
0.913,0.850
0.907,0.925
0.953,0.918
0.900,0.913
0.923,0.941
0.857,0.871
0.903,0.870
0.910,0.842
0.890,0.851
0.887,0.922
0.937,0.842
0.903,0.812
0.890,0.742
0.903,0.884
0.890,0.883
0.887,0.916
0.907,0.707
0.893,0.806
0.947,0.890
0.910,0.774
0.907,0.816
0.890,0.887
0.953,0.895
0.937,0.816
0.897,0.881
0.910,0.880
0.893,0.803
0.880,0.891
0.863,0.767
0.907,0.757
0.890,0.842
0.900,0.802
0.917,0.698
0.837,0.540
0.853,0.466
0.830,0.792
0.917,0.824
0.913,0.820
0.907,0.845
0.937,0.979
0.910,0.930
0.897,0.818
0.897,0.850
0.880,0.814
0.897,0.951
0.857,0.781
0.847,0.884
0.893,0.753
0.890,0.779
0.947,0.885
0.907,0.706
0.927,0.885
0.860,0.847
0.860,1.001
0.893,0.760
0.953,0.425
0.863,0.862
0.847,0.845
0.863,0.904
0.910,0.864
0.903,0.821
0.883,0.912
0.917,0.909
0.903,0.813
0.890,0.820
0.943,0.883
0.907,0.820
0.930,0.757
0.863,0.767
0.880,0.744
0.897,0.885
0.833,0.897
0.873,0.835
0.877,0.942
0.940,1.026
0.963,1.016
0.897,1.003
0.893,0.846
0.940,0.856
0.910,0.807
0.900,0.867
0.880,0.819
0.907,0.845
0.890,0.833
0.857,0.903
0.857,0.849
0.890,0.795
0.867,0.876
0.877,0.847
0.837,0.903
0.927,0.861
0.870,0.777
0.873,0.761
0.907,0.898
0.883,0.803
0.867,0.858
0.910,0.777
0.897,0.809
0.880,0.837
0.893,0.804
0.950,0.921
0.950,0.946
0.893,0.884
0.877,0.867
0.900,0.809
0.873,0.841
0.897,0.847
0.890,0.884
0.983,1.010
0.817,1.100
0.847,0.832
0.873,0.747
0.847,0.870
0.883,0.923
0.883,0.806
0.860,0.796
0.923,0.869
0.903,0.882
0.870,0.836
0.887,0.855
0.910,0.848
0.897,0.774
0.873,0.735
0.910,0.749
0.897,0.926
0.860,0.883
0.877,0.801
0.843,0.846
0.880,0.879
0.883,0.821
0.873,0.787
0.873,0.877
0.893,0.848
0.917,0.748
0.920,0.790
0.953,0.938
0.897,0.871
0.893,0.875
0.887,0.739
0.873,0.792
0.867,0.820
0.830,0.835
0.910,0.887
0.870,0.828
0.830,0.846
0.900,0.884
0.857,0.925
0.817,0.863
0.920,0.883
0.880,0.989
0.857,0.821
0.887,0.759
0.897,0.934
0.897,0.898
0.893,0.821
0.880,0.802
0.890,0.805
0.907,0.878
0.883,0.794
0.883,0.837
0.927,0.918
0.897,0.849
0.863,0.850
0.903,0.854
0.917,0.783
0.900,0.826
0.900,0.770
0.817,0.884
0.877,0.966
0.867,0.832
0.813,0.863
0.870,0.861
0.913,0.794
0.853,0.915
0.840,0.795
0.907,0.817
0.857,0.945
0.883,0.905
0.877,0.838
0.887,0.894
0.873,0.789
0.893,0.896
0.897,0.892
0.863,0.836
0.883,0.800
0.850,0.794
0.893,0.916
0.857,1.015
0.843,0.832
0.927,0.883
0.893,0.863
0.840,0.856
0.183,3.449
0.707,1.227
0.937,0.913
0.937,0.961
0.867,0.892
0.893,0.795
0.910,0.835
0.940,0.966
0.837,0.896
0.887,0.880
0.947,0.979
0.890,0.806
0.857,0.875
0.863,0.881
0.913,0.942
0.863,0.794
0.873,0.817
0.893,0.915
0.913,0.881
