32767,32767,32767,32767
32767,32767,32767,32767
-109,-104,140,79
-111,-106,140,79
-108,-104,140,79
-111,-108,140,79
32767,32767,32767,32767
-111,-111,140,79
-109,-108,140,79
32767,32767,32767,32767
-109,-111,140,79
-108,-107,140,79
32767,32767,32767,32767
-103,-108,140,79
-109,-102,140,79
-104,-104,140,79
-108,-105,132,85
-108,-103,132,85
-107,-106,132,85
32767,32767,32767,32767
-107,-100,132,85
-106,-102,132,85
-108,-108,132,85
-111,-108,132,85
-109,-103,132,85
-107,-107,132,85
-111,-113,132,85
-108,-108,132,85
-105,-106,132,85
-105,-109,125,86
-102,-103,125,86
-103,-108,125,86
-109,-113,125,86
-106,-109,125,86
-107,-110,125,86
-102,-108,125,86
32767,32767,32767,32767
-111,-117,125,86
-109,-110,125,86
-103,-99,125,86
-101,-105,125,86
-100,-102,125,86
-107,-109,125,86
32767,32767,32767,32767
-107,-107,119,85
-108,-109,119,85
-111,-113,119,85
-109,-107,119,85
-111,-108,119,85
32767,32767,32767,32767
-108,-105,119,85
-108,-108,119,85
-108,-107,119,85
-109,-107,119,85
32767,32767,32767,32767
-110,-105,119,85
-109,-107,119,85
-108,-107,119,85
-111,-110,113,87
-109,-106,113,87
-109,-106,113,87
32767,32767,32767,32767
-109,-97,113,87
-109,-103,113,87
-109,-107,113,87
-106,-107,113,87
-106,-106,113,87
-108,-110,113,87
-108,-107,113,87
-106,-108,113,87
-106,-109,113,87
-107,-108,107,95
-108,-108,107,95
32767,32767,32767,32767
-107,-108,107,95
-103,-103,107,95
-108,-109,107,95
-106,-103,107,95
-109,-100,107,95
32767,32767,32767,32767
-109,-100,107,95
-108,-102,107,95
-109,-111,107,95
-107,-105,107,95
-111,-108,107,95
-111,-111,103,99
-108,-108,103,99
-107,-101,103,99
-109,-103,103,99
-109,-99,103,99
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-107,-96,103,99
32767,32767,32767,32767
-109,-97,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-97,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-95,103,99
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-96,98,106
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-99,98,106
-113,-103,98,106
-107,-97,98,106
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-98,98,106
-111,-101,98,106
-113,-100,97,113
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-100,97,113
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-95,97,113
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-94,89,110
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-92,89,110
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-92,78,106
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-93,78,106
-110,-93,78,106
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-99,78,106
-111,-98,72,107
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-92,72,107
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-96,72,107
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-107,72,107
-108,-103,72,107
32767,32767,32767,32767
32767,32767,32767,32767
-111,-107,72,107
-108,-102,72,107
-111,-105,72,107
-111,-99,72,107
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-96,67,107
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-97,67,107
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-100,56,109
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-97,56,109
-113,-99,49,106
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-113,-108,49,106
-112,-104,49,106
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-99,49,106
-113,-101,49,106
-111,-99,49,106
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-113,-102,49,102
-111,-98,49,102
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-97,58,94
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-96,58,94
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-97,58,94
-111,-96,58,94
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-95,58,92
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-96,58,92
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-99,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-94,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-100,32767,32767
-111,-96,51,78
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-101,51,78
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-104,51,78
32767,32767,32767,32767
32767,32767,32767,32767
-113,-101,43,77
32767,32767,32767,32767
-113,-101,43,77
-112,-102,43,77
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-100,43,77
-109,-98,43,77
-111,-100,43,77
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-98,43,72
-109,-102,43,72
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-108,-100,43,72
-111,-102,43,72
-108,-101,43,72
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-109,43,72
-109,-111,43,72
-107,-109,44,63
-101,-95,44,63
-107,-111,44,63
-111,-109,44,63
32767,32767,32767,32767
-107,-108,44,63
-109,-101,44,63
32767,32767,32767,32767
-111,-104,44,63
-113,-105,44,63
-109,-109,44,63
-111,-108,44,63
-109,-106,44,63
-109,-106,44,63
32767,32767,32767,32767
32767,32767,32767,32767
-109,-104,45,53
-109,-109,45,53
-111,-110,45,53
-107,-106,45,53
-108,-106,45,53
-109,-107,45,53
-108,-104,45,53
-108,-104,45,53
-111,-110,45,53
-108,-106,45,53
-108,-105,45,53
-109,-106,45,53
-107,-104,45,53
-108,-108,46,48
-109,-110,46,48
-108,-108,46,48
-108,-109,46,48
-108,-109,46,48
-108,-108,46,48
-107,-103,46,48
-111,-104,46,48
-108,-107,46,48
-109,-104,46,48
32767,32767,32767,32767
-109,-103,46,48
-109,-100,46,46
-111,-106,46,46
-109,-106,46,46
-109,-104,46,46
32767,32767,32767,32767
-112,-106,46,46
-109,-99,46,46
-110,-103,46,46
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-108,32767,32767
-113,-103,32767,32767
-113,-104,46,46
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-101,46,46
-111,-102,46,46
-111,-103,46,46
-109,-101,46,46
32767,32767,32767,32767
-109,-99,46,46
32767,32767,32767,32767
-111,-100,46,46
-111,-102,46,46
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-100,47,40
-108,-102,47,40
32767,32767,32767,32767
-108,-102,47,40
-111,-99,47,40
32767,32767,32767,32767
-111,-105,47,40
-109,-102,47,40
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-108,-107,47,40
-111,-108,32767,32767
-109,-103,49,30
-109,-105,49,30
-107,-105,49,30
-109,-103,49,30
32767,32767,32767,32767
-107,-102,49,30
-107,-101,49,30
32767,32767,32767,32767
32767,32767,32767,32767
-109,-104,49,30
-109,-104,49,30
-109,-103,49,30
-109,-105,49,30
32767,32767,32767,32767
-109,-103,49,30
-107,-101,32767,32767
32767,32767,32767,32767
-107,-105,32767,32767
-111,-108,32767,32767
-108,-104,32767,32767
32767,32767,32767,32767
-109,-106,32767,32767
32767,32767,32767,32767
-108,-107,32767,32767
-107,-107,32767,32767
-108,-110,32767,32767
-107,-107,37,31
-111,-106,37,31
-110,-110,37,31
-113,-110,37,31
-109,-106,37,31
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-108,-106,37,31
-111,-108,37,31
-107,-100,37,31
-112,-103,37,31
32767,32767,32767,32767
-111,-111,37,31
-111,-110,37,31
-111,-108,32767,32767
-112,-101,28,41
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-102,28,41
-111,-96,28,41
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-95,20,50
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-98,13,56
32767,32767,32767,32767
-113,-99,13,56
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-93,13,56
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-97,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-101,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-107,-99,13,56
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-106,-98,13,56
-111,-101,13,56
-108,-100,13,56
-108,-102,13,56
-111,-105,13,56
-111,-103,13,56
-111,-105,13,56
-107,-108,13,56
-108,-106,12,55
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-106,-102,12,55
-109,-106,12,55
-111,-108,12,55
-109,-112,12,55
32767,32767,32767,32767
-106,-106,12,55
-105,-107,12,55
-107,-109,12,55
-109,-106,16,53
-109,-105,16,53
32767,32767,32767,32767
-111,-106,16,53
32767,32767,32767,32767
-111,-108,16,53
-108,-108,16,53
32767,32767,32767,32767
32767,32767,32767,32767
-108,-106,16,53
-107,-100,16,53
-111,-104,16,53
-109,-106,32767,32767
32767,32767,32767,32767
-108,-101,32767,32767
-109,-104,32767,32767
32767,32767,32767,32767
-108,-106,32767,32767
-108,-109,32767,32767
-106,-110,32767,32767
32767,32767,32767,32767
-114,-116,32767,32767
-105,-110,32767,32767
-102,-105,32767,32767
-111,-111,32767,32767
-109,-110,32767,32767
-108,-103,32767,32767
-111,-105,32767,32767
-109,-106,34,33
-112,-108,34,33
-113,-109,34,33
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-102,34,33
-113,-111,34,33
-113,-110,34,33
32767,32767,32767,32767
-107,-105,34,33
-109,-107,34,33
-109,-106,34,33
-107,-105,34,33
-112,-108,48,28
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-113,-107,48,28
-112,-106,48,28
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-110,48,28
-109,-107,48,28
-108,-104,60,31
32767,32767,32767,32767
-111,-114,60,31
32767,32767,32767,32767
-112,-109,60,31
-111,-112,60,31
-111,-102,60,31
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-105,60,31
-113,-104,60,31
-112,-100,60,31
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-94,71,25
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-108,-100,81,18
-109,-102,81,18
32767,32767,32767,32767
32767,32767,32767,32767
-109,-101,81,18
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-102,81,18
-108,-102,81,18
-109,-105,81,18
-107,-97,81,18
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-97,88,14
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-101,89,19
-109,-95,89,19
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-98,89,19
-111,-98,89,19
-111,-97,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-96,32767,32767
-106,-95,32767,32767
-108,-94,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-94,79,21
-111,-95,79,21
32767,32767,32767,32767
32767,32767,32767,32767
-111,-98,79,21
-109,-96,79,21
-111,-98,79,21
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-98,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-104,78,21
-111,-106,78,21
-107,-105,78,21
32767,32767,32767,32767
32767,32767,32767,32767
-111,-104,78,21
-109,-111,78,21
-112,-108,78,21
-108,-105,78,21
-107,-109,78,21
-108,-106,78,21
-107,-105,78,21
-108,-109,72,24
-111,-102,72,24
32767,32767,32767,32767
-109,-102,72,24
32767,32767,32767,32767
-109,-100,72,24
-109,-99,72,24
-111,-107,72,24
32767,32767,32767,32767
32767,32767,32767,32767
-109,-104,72,24
32767,32767,32767,32767
-111,-105,72,24
-111,-103,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-112,-106,32767,32767
32767,32767,32767,32767
-108,-101,32767,32767
-109,-101,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-109,-108,32767,32767
-107,-108,32767,32767
-112,-101,32767,32767
-111,-97,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-98,55,44
-109,-95,55,44
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-113,-97,50,56
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-96,50,56
-111,-99,50,56
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-108,-96,52,69
32767,32767,32767,32767
-111,-101,52,69
-112,-102,52,69
32767,32767,32767,32767
32767,32767,32767,32767
-109,-93,52,69
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-96,52,69
-111,-97,52,69
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-111,-108,32767,32767
32767,32767,32767,32767
-111,-112,32767,32767
-111,-104,32767,32767
32767,32767,32767,32767
-109,-100,32767,32767
-109,-105,58,70
32767,32767,32767,32767
-107,-100,58,70
-111,-111,58,70
-107,-108,58,70
-108,-101,58,70
-109,-105,58,70
-109,-106,58,70
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-108,-106,58,70
-104,-106,58,70
-103,-103,58,70
32767,32767,32767,32767
-108,-110,64,64
32767,32767,32767,32767
-108,-107,64,64
-108,-109,64,64
-108,-109,64,64
-108,-109,64,64
-105,-109,64,64
-111,-113,64,64
-99,-102,64,64
-109,-110,64,64
32767,32767,32767,32767
32767,32767,32767,32767
-109,-110,64,64
-107,-107,64,64
-109,-109,71,60
-106,-104,71,60
-109,-107,71,60
-108,-111,71,60
-108,-107,71,60
-108,-106,71,60
-102,-105,71,60
-98,-100,71,60
-105,-106,71,60
-101,-99,71,60
-111,-112,71,60
-96,-102,71,60
-105,-104,71,60
-108,-114,78,57
-103,-105,78,57
-102,-108,78,57
-108,-114,78,57
-100,-104,78,57
-108,-113,78,57
-105,-108,78,57
32767,32767,32767,32767
-108,-106,78,57
-102,-110,78,57
-102,-107,78,57
-105,-110,78,57
-100,-105,78,57
-103,-111,78,57
-101,-109,78,57
-96,-103,82,56
-96,-101,82,56
-106,-113,82,56
-107,-111,82,56
32767,32767,32767,32767
-102,-105,82,56
-106,-112,82,56
-101,-108,82,56
-96,-103,82,56
-102,-107,82,56
-95,-102,82,56
-97,-105,82,56
-102,-109,82,56
-95,-102,82,56
-111,-119,90,54
-101,-107,90,54
-96,-103,90,54
-102,-109,90,54
-105,-110,90,54
-99,-105,90,54
-100,-108,90,54
-103,-105,90,54
-106,-105,90,54
-103,-106,90,54
-107,-110,90,54
-107,-108,90,54
-108,-112,90,54
-108,-110,97,53
-105,-105,97,53
-107,-110,97,53
-102,-107,97,53
-105,-110,97,53
-107,-108,97,53
-100,-105,97,53
-102,-107,97,53
-103,-106,97,53
32767,32767,32767,32767
-105,-107,97,53
-102,-104,97,53
-107,-110,97,53
-108,-111,97,53
-105,-108,97,53
-108,-106,97,53
-103,-106,97,53
-104,-108,97,53
-103,-107,97,53
-102,-106,97,53
-101,-107,97,53
-102,-108,97,53
-100,-106,97,53
-108,-111,97,53
-102,-107,97,53
-102,-106,97,53
-102,-105,97,53
-108,-109,97,53
-106,-109,97,53
-105,-113,97,53
-96,-101,97,53
-93,-99,97,53
-93,-99,97,53
-101,-109,97,53
-97,-102,97,53
-97,-105,97,53
-109,-114,97,53
-91,-97,97,53
-97,-98,97,53
-111,-118,97,53
-94,-100,97,53
-102,-109,97,53
-87,-94,97,53
-89,-88,32767,32767
-103,-110,32767,32767
-93,-101,32767,32767
32767,32767,32767,32767
-107,-114,32767,32767
-90,-96,97,53
-87,-94,97,53
-89,-97,97,53
-96,-102,97,53
-81,-89,97,53
-93,-101,97,53
-103,-109,97,53
-91,-98,97,53
-108,-114,97,53
-94,-102,97,53
32767,32767,32767,32767
-99,-106,97,53
-97,-102,97,53
-99,-106,97,53
-102,-106,97,53
-101,-105,97,53
-111,-117,104,54
-109,-117,104,54
-99,-104,104,54
-93,-98,104,54
-94,-99,104,54
-99,-105,104,54
-101,-104,104,54
-100,-104,104,54
-105,-109,104,54
-102,-104,104,54
-95,-96,104,54
-100,-101,104,54
32767,32767,32767,32767
-105,-109,113,54
-103,-105,113,54
32767,32767,32767,32767
-109,-104,113,54
-111,-111,113,54
-111,-108,113,54
-109,-108,113,54
-105,-104,113,54
32767,32767,32767,32767
-105,-107,113,54
-102,-99,113,54
