-101,-97,32767,32767
-103,-99,141,73
-100,-97,141,73
32767,32767,32767,32767
-101,-94,141,73
-100,-97,141,73
-101,-95,141,73
-102,-97,141,73
-102,-95,141,73
32767,32767,32767,32767
32767,32767,32767,32767
-101,-97,141,73
32767,32767,32767,32767
-102,-99,141,73
-102,-100,141,79
32767,32767,32767,32767
-101,-99,141,79
-102,-96,141,79
-101,-100,141,79
-96,-97,141,79
-99,-98,141,79
-95,-94,141,79
-97,-100,141,79
-96,-99,141,79
-93,-97,141,79
-101,-101,141,79
-99,-100,141,79
32767,32767,32767,32767
-97,-92,132,86
-96,-95,132,86
32767,32767,32767,32767
-101,-99,132,86
-99,-104,132,86
-99,-98,132,86
-100,-103,132,86
-95,-96,132,86
-96,-102,132,86
-102,-109,132,86
-96,-101,132,86
-87,-94,132,86
-95,-97,132,86
-96,-99,132,86
-99,-100,132,86
-99,-103,124,86
-96,-101,124,86
-96,-101,124,86
-93,-98,124,86
-93,-97,124,86
-96,-97,124,86
-95,-99,124,86
-93,-92,124,86
32767,32767,32767,32767
-100,-101,124,86
-102,-102,124,86
-96,-96,124,86
-100,-100,124,86
-102,-98,117,85
-102,-100,117,85
32767,32767,32767,32767
-101,-96,117,85
32767,32767,32767,32767
-102,-98,117,85
-102,-98,117,85
32767,32767,32767,32767
32767,32767,32767,32767
-102,-99,117,85
-102,-97,117,85
-97,-97,117,85
-101,-99,117,85
32767,32767,32767,32767
-101,-97,111,92
32767,32767,32767,32767
-103,-95,111,92
-101,-94,111,92
-100,-94,111,92
32767,32767,32767,32767
-101,-92,111,92
32767,32767,32767,32767
-102,-94,111,92
-101,-96,111,92
-102,-94,111,92
32767,32767,32767,32767
32767,32767,32767,32767
-102,-98,111,92
32767,32767,32767,32767
32767,32767,32767,32767
-92,-82,104,99
32767,32767,32767,32767
-101,-97,104,99
-102,-101,104,99
-101,-85,104,99
-103,-101,104,99
-102,-87,104,99
32767,32767,32767,32767
32767,32767,32767,32767
-100,-86,104,99
32767,32767,32767,32767
-103,-96,104,99
-102,-91,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-100,-95,103,100
32767,32767,32767,32767
-103,-95,103,100
-102,-88,103,100
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-88,103,100
-102,-87,103,100
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-88,32767,32767
-103,-86,99,105
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-90,99,105
-103,-92,99,105
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-93,99,105
-101,-86,99,105
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-90,95,114
32767,32767,32767,32767
-102,-89,95,114
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-89,95,114
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-100,-82,86,108
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-84,71,108
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-85,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-88,32767,32767
-101,-86,64,108
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-80,52,108
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-85,50,106
-102,-85,50,106
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-86,50,106
-102,-86,50,106
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-89,50,103
32767,32767,32767,32767
-102,-86,50,103
-103,-84,56,96
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-87,59,92
-102,-85,59,92
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-88,59,92
-101,-86,56,81
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-86,56,81
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-94,56,81
-102,-89,56,81
-102,-89,56,81
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-89,48,78
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-90,48,78
-103,-101,48,78
32767,32767,32767,32767
-99,-97,48,78
32767,32767,32767,32767
32767,32767,32767,32767
-102,-91,43,75
-101,-101,43,75
-100,-99,43,75
-100,-97,43,75
32767,32767,32767,32767
-102,-99,43,75
-102,-96,43,75
-100,-90,43,75
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-90,43,75
-103,-92,43,75
-100,-89,44,63
32767,32767,32767,32767
-102,-92,44,63
32767,32767,32767,32767
-103,-89,44,63
-101,-92,44,63
-101,-88,44,63
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-92,44,63
-101,-87,44,63
-103,-88,44,63
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-90,45,50
32767,32767,32767,32767
-101,-87,45,50
32767,32767,32767,32767
-100,-89,45,50
-101,-89,45,50
32767,32767,32767,32767
-100,-85,45,50
-103,-88,45,50
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-89,45,50
-101,-88,46,47
-102,-91,46,47
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-94,46,47
-101,-90,46,47
-102,-91,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-86,46,46
-103,-92,46,46
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-88,46,46
-102,-89,46,46
-103,-89,46,46
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-92,47,39
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-86,47,39
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-87,47,39
-103,-87,47,39
-103,-85,49,29
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-91,49,29
-101,-94,49,29
-102,-92,49,29
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-88,49,29
-102,-88,49,29
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-90,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-91,32767,32767
-102,-88,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-88,31,37
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-86,31,37
-103,-86,21,50
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-85,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-86,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-91,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-88,14,54
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-89,14,54
32767,32767,32767,32767
-102,-90,14,54
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-89,14,54
-99,-88,26,44
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-90,26,44
-102,-91,26,44
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-97,26,44
-102,-91,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-100,-89,39,30
-101,-90,39,30
-103,-97,39,30
-101,-95,39,30
32767,32767,32767,32767
32767,32767,32767,32767
-102,-92,39,30
32767,32767,32767,32767
-100,-91,39,30
-101,-90,39,30
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-95,32767,32767
32767,32767,32767,32767
-102,-91,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-89,32767,32767
-101,-90,32767,32767
-100,-95,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-95,32767,32767
-100,-94,62,33
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-100,-88,62,33
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-87,69,27
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-88,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-86,80,18
32767,32767,32767,32767
32767,32767,32767,32767
-101,-93,80,18
32767,32767,32767,32767
-102,-92,80,18
32767,32767,32767,32767
32767,32767,32767,32767
-101,-95,88,15
32767,32767,32767,32767
-102,-94,88,15
-102,-92,88,15
-102,-91,88,15
-101,-90,88,15
-103,-90,88,15
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-86,89,20
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-85,81,22
-101,-86,80,22
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-87,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-89,76,22
32767,32767,32767,32767
-101,-90,76,22
32767,32767,32767,32767
-103,-92,76,22
32767,32767,32767,32767
32767,32767,32767,32767
-103,-91,76,22
-101,-87,76,22
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-89,66,30
-102,-88,66,30
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-89,66,30
-102,-87,66,30
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-88,56,41
-103,-89,56,41
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-100,-80,56,41
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-91,53,49
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-87,53,49
-102,-88,53,49
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-93,32767,32767
-102,-86,50,57
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-86,50,57
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-100,-89,50,57
-103,-93,50,57
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-88,50,59
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-92,50,59
-102,-97,50,59
-102,-99,50,59
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-100,-97,50,59
-101,-92,50,59
-101,-90,51,66
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-101,-88,51,66
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-100,-87,51,66
-103,-90,51,66
-101,-93,51,66
-102,-97,51,66
-102,-96,51,66
-102,-96,55,71
-102,-93,55,71
-102,-93,55,71
-103,-88,55,71
-102,-89,55,71
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-94,55,71
-103,-97,55,71
-102,-95,55,71
32767,32767,32767,32767
-102,-93,55,71
-102,-92,55,71
-102,-91,55,71
-103,-92,32767,32767
-103,-94,32767,32767
32767,32767,32767,32767
-102,-93,32767,32767
-103,-91,32767,32767
-101,-93,32767,32767
-102,-95,32767,32767
-103,-92,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-93,32767,32767
32767,32767,32767,32767
-103,-91,55,71
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-92,55,71
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-92,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-103,-90,57,72
-103,-90,57,72
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
32767,32767,32767,32767
-102,-92,57,72
-101,-95,57,72
-101,-100,57,72
32767,32767,32767,32767
-100,-95,57,72
-101,-96,57,72
-96,-98,57,72
-100,-98,58,70
32767,32767,32767,32767
-102,-98,58,70
32767,32767,32767,32767
32767,32767,32767,32767
-101,-101,58,70
-99,-100,58,70
-100,-105,58,70
-95,-95,58,70
-102,-96,58,70
-103,-96,58,70
