0.713,1.031
0.737,0.941
0.760,0.987
0.840,0.938
0.880,0.986
0.870,0.966
0.923,0.949
0.797,0.984
0.893,0.980
0.917,0.932
0.870,0.959
0.917,0.988
0.907,0.980
0.860,0.971
0.847,0.960
0.877,0.983
0.880,0.983
0.900,0.991
0.843,0.992
0.863,0.988
0.867,0.984
0.850,0.967
0.847,0.865
0.750,0.973
0.850,0.964
0.863,0.990
0.937,0.986
0.873,0.998
0.883,0.947
0.880,0.906
0.807,1.005
0.863,0.986
0.877,0.986
0.910,0.994
0.850,0.994
0.860,1.007
0.860,0.994
0.973,0.995
0.997,1.001
0.927,0.989
0.853,1.025
0.860,1.013
0.883,0.965
0.903,1.002
0.927,0.996
0.877,1.002
0.900,0.988
0.847,0.982
0.833,1.014
0.863,0.952
0.873,1.005
0.843,1.011
0.853,0.800
0.873,0.949
0.870,0.988
0.927,0.942
0.890,0.992
0.853,0.995
0.853,0.949
0.847,1.006
0.853,1.002
0.877,0.903
0.813,0.976
0.903,0.971
0.923,0.995
0.880,0.940
0.883,0.992
0.877,0.983
0.857,0.969
0.877,0.976
0.840,0.975
0.867,0.960
0.827,0.982
0.833,0.994
0.887,0.960
0.933,0.280
0.907,0.224
0.873,0.921
0.817,0.988
0.827,0.995
0.847,0.989
0.903,1.009
0.850,0.998
0.820,0.981
0.830,1.005
0.810,1.016
0.847,1.010
0.797,0.985
0.920,0.935
0.883,0.924
0.893,0.964
0.907,0.947
0.860,0.967
0.907,0.965
0.733,1.013
0.913,0.994
0.833,0.996
0.883,0.569
0.867,1.005
0.863,1.010
0.863,1.002
0.890,0.978
0.880,1.013
0.870,1.002
0.883,1.007
0.870,0.993
0.903,0.930
0.927,0.982
0.920,0.961
0.880,0.973
0.850,0.994
0.883,0.978
0.920,0.983
0.863,0.993
0.863,0.972
0.883,1.016
0.940,1.024
0.963,1.015
0.897,1.023
0.823,1.011
0.893,0.960
0.887,0.970
0.880,1.001
0.877,0.987
0.830,1.018
0.877,0.971
0.893,0.983
0.887,0.992
0.873,1.000
0.883,0.988
0.897,0.993
0.840,1.036
0.877,0.994
0.833,1.012
0.877,0.988
0.880,1.008
0.870,0.980
0.880,1.017
0.877,0.976
0.850,0.974
0.897,0.965
0.873,0.983
0.940,0.981
0.940,0.990
0.897,0.988
0.890,1.010
0.847,0.987
0.860,0.997
0.857,1.005
0.920,0.989
0.983,1.005
0.920,0.996
0.850,1.020
0.877,0.996
0.890,1.007
0.910,1.009
0.823,1.035
0.850,0.978
0.860,1.008
0.910,0.966
0.853,1.022
0.840,1.015
0.897,0.961
0.857,0.983
0.880,0.974
0.827,0.985
0.897,0.988
0.883,0.995
0.867,1.012
0.897,0.952
0.867,1.010
0.853,1.017
0.887,0.972
0.863,0.999
0.897,0.992
0.903,0.927
0.893,0.961
0.910,0.998
0.867,1.011
0.917,0.966
0.903,0.918
0.767,0.993
0.837,1.008
0.850,0.995
0.883,1.001
0.807,1.004
0.853,1.029
0.873,1.022
0.843,1.011
0.870,1.005
0.910,0.981
0.880,1.034
0.870,0.969
0.840,0.979
0.860,1.036
0.900,0.975
0.863,0.998
0.887,0.970
0.880,0.972
0.883,1.015
0.927,0.895
0.877,0.972
0.923,1.016
0.887,0.987
0.833,1.033
0.917,0.996
0.873,0.977
0.877,0.999
0.847,0.988
0.873,1.016
0.923,1.006
0.853,0.988
0.857,1.025
0.860,1.018
0.870,0.985
0.883,1.015
0.833,1.037
0.857,0.997
0.880,1.019
0.883,1.022
0.853,1.021
0.883,1.010
0.900,0.930
0.897,1.007
0.847,1.025
0.863,1.009
0.853,0.994
0.837,0.970
0.870,1.005
0.857,1.030
0.847,1.034
0.867,1.012
0.917,0.973
0.843,1.038
0.930,0.855
0.877,1.003
0.933,0.994
0.957,1.003
0.883,1.017
0.860,0.999
0.917,0.936
0.950,1.001
0.863,1.011
0.857,1.011
0.960,1.001
0.880,0.997
0.843,1.032
0.873,1.015
0.913,1.007
0.860,1.007
0.850,1.028
0.860,1.014
0.873,0.993
