0.740,0.976
0.777,0.921
0.857,0.923
0.853,0.927
0.837,0.978
0.867,0.948
0.870,0.911
0.790,0.957
0.897,0.974
0.913,0.935
0.823,0.981
0.897,0.985
0.843,0.977
0.803,0.991
0.787,0.969
0.900,0.970
0.877,0.984
0.837,0.998
0.760,1.000
0.863,1.001
0.883,0.964
0.850,0.974
0.873,0.890
0.837,0.966
0.833,0.958
0.827,0.981
0.907,0.986
0.823,1.004
0.860,0.970
0.827,0.959
0.760,1.015
0.857,0.994
0.880,0.977
0.893,0.991
0.843,1.002
0.853,1.007
0.803,1.025
0.960,0.998
0.997,1.001
0.900,0.991
0.823,1.009
0.817,1.022
0.847,0.985
0.853,0.992
0.900,1.004
0.847,0.992
0.867,0.993
0.803,0.988
0.817,1.005
0.843,0.973
0.833,1.014
0.823,1.023
0.897,0.819
0.900,0.953
0.880,0.993
0.880,0.956
0.890,1.003
0.857,0.970
0.793,0.944
0.887,0.968
0.843,1.010
0.897,0.935
0.803,0.983
0.807,0.979
0.893,0.990
0.823,0.979
0.793,0.995
0.860,0.991
0.860,0.964
0.837,0.997
0.783,0.968
0.890,0.958
0.823,1.001
0.853,1.000
0.873,0.965
0.897,0.320
0.847,0.249
0.777,0.946
0.857,0.973
0.877,0.986
0.890,0.992
0.917,1.006
0.847,1.003
0.827,0.986
0.807,1.005
0.800,1.012
0.850,1.012
0.790,0.980
0.903,0.947
0.917,0.900
0.890,0.935
0.890,0.950
0.857,0.955
0.910,0.945
0.793,1.009
0.927,0.998
0.853,0.970
0.950,0.464
0.833,0.988
0.833,1.017
0.820,1.028
0.873,1.000
0.807,1.008
0.813,1.020
0.870,1.008
0.790,1.008
0.907,0.942
0.897,0.990
0.853,0.967
0.830,0.983
0.780,1.022
0.873,0.986
0.913,0.985
0.840,1.000
0.847,0.988
0.883,1.010
0.940,1.021
0.963,1.013
0.880,1.030
0.793,1.032
0.917,0.950
0.883,0.977
0.880,1.003
0.880,0.989
0.833,1.020
0.883,0.970
0.900,0.990
0.880,0.998
0.867,1.004
0.890,0.994
0.893,0.995
0.823,1.057
0.853,0.999
0.817,1.034
0.850,0.976
0.880,1.007
0.860,0.961
0.863,1.028
0.810,0.999
0.773,0.983
0.907,0.956
0.880,0.996
0.937,0.978
0.923,0.993
0.837,0.999
0.823,1.025
0.780,1.019
0.863,1.001
0.843,1.014
0.923,0.987
0.983,1.004
0.910,1.012
0.850,1.006
0.873,0.966
0.823,1.014
0.880,1.007
0.717,1.052
0.873,0.963
0.847,1.021
0.847,0.967
0.810,0.987
0.840,1.006
0.860,0.948
0.840,0.984
0.863,0.972
0.820,1.026
0.843,0.997
0.817,0.991
0.797,0.994
0.917,0.938
0.850,0.985
0.823,0.999
0.840,1.001
0.857,1.011
0.880,0.981
0.817,0.910
0.853,0.956
0.873,1.010
0.823,1.022
0.840,0.959
0.853,0.954
0.753,0.969
0.857,1.001
0.840,1.001
0.900,0.985
0.823,0.992
0.837,0.996
0.843,1.011
0.810,0.998
0.837,1.006
0.873,0.984
0.840,1.034
0.820,0.999
0.807,0.996
0.840,1.051
0.863,0.977
0.820,1.017
0.817,0.983
0.847,0.973
0.857,1.010
0.873,0.932
0.827,0.991
0.890,1.016
0.837,1.001
0.807,1.030
0.873,0.984
0.833,0.988
0.830,1.012
0.810,0.989
0.833,1.040
0.900,1.011
0.840,1.006
0.850,1.035
0.797,0.997
0.883,0.985
0.860,0.996
0.827,1.018
0.850,0.998
0.837,1.017
0.850,1.019
0.827,1.015
0.843,1.025
0.847,0.945
0.843,1.003
0.787,1.022
0.897,0.975
0.837,0.986
0.813,0.974
0.867,0.997
0.803,1.037
0.783,1.035
0.900,0.995
0.870,0.979
0.780,1.061
0.937,0.768
0.893,0.930
0.930,0.991
0.943,1.002
0.857,1.019
0.837,1.004
0.867,0.965
0.917,1.004
0.827,1.049
0.840,1.026
0.953,0.995
0.843,0.991
0.783,1.034
0.887,0.986
0.900,0.993
0.850,0.995
0.810,1.027
0.813,1.012
0.830,1.015
