0.587,0.995
0.623,0.982
0.803,0.940
0.817,0.932
0.893,0.938
0.867,0.923
0.843,0.958
0.863,0.959
0.910,0.952
0.893,0.956
0.890,0.968
0.890,0.972
0.900,0.969
0.857,0.980
0.840,0.958
0.813,0.986
0.830,0.945
0.867,0.987
0.840,0.955
0.887,0.981
0.827,0.958
0.847,0.950
0.827,0.955
0.890,0.962
0.903,0.989
0.880,0.942
0.913,0.954
0.887,0.961
0.830,0.935
0.877,1.036
0.847,0.948
0.843,0.954
0.920,0.977
0.883,0.971
0.863,0.977
0.873,0.967
0.843,0.971
0.873,0.979
0.837,0.978
0.873,0.950
0.887,0.969
0.853,0.974
0.797,0.943
0.843,0.966
0.863,0.948
0.850,0.966
0.840,0.950
0.850,0.948
0.840,0.882
0.867,0.963
0.890,0.962
0.843,0.939
0.813,0.939
0.840,0.976
0.830,0.938
0.880,0.952
0.843,0.988
0.860,0.908
0.883,0.972
0.837,0.981
0.853,0.950
0.860,0.954
0.883,0.986
0.823,0.966
0.873,0.971
0.827,0.961
0.807,0.941
0.857,0.966
0.863,0.958
0.890,0.955
0.820,0.947
0.800,0.948
0.750,0.977
0.667,0.897
0.640,0.872
0.770,0.904
0.923,0.845
0.920,0.763
0.930,0.794
0.650,0.946
0.937,0.754
0.960,0.899
0.630,0.955
0.947,0.754
0.927,0.849
0.683,0.913
0.807,0.776
0.750,0.800
0.757,0.842
0.787,0.828
0.777,0.788
0.777,0.902
0.767,0.847
0.790,0.804
0.757,0.779
0.743,0.753
0.730,0.786
0.750,0.809
0.720,0.751
0.797,0.810
0.793,0.658
0.800,0.677
0.777,0.821
0.800,0.631
0.797,0.772
0.867,0.781
0.810,0.561
0.830,0.754
0.757,0.672
0.813,0.710
0.797,0.791
0.813,0.819
0.830,0.716
0.840,0.909
0.830,0.798
0.813,0.893
0.737,0.788
0.827,0.861
0.727,0.692
0.777,0.779
0.743,0.755
0.710,0.797
0.803,0.724
0.913,0.869
0.953,0.957
0.967,0.976
0.943,0.964
0.943,0.945
0.967,0.949
0.957,0.962
0.970,0.964
0.973,0.925
0.960,0.933
0.937,0.958
0.950,0.971
0.967,0.955
0.953,0.962
0.913,0.944
0.927,0.941
0.960,0.931
0.990,0.983
0.933,0.920
0.963,0.952
0.973,0.947
0.970,0.919
0.950,0.950
0.957,0.911
0.963,0.958
0.943,0.972
0.903,0.923
0.880,0.939
0.830,0.960
0.873,0.992
0.827,0.950
0.847,0.972
0.853,0.932
0.903,0.988
0.827,0.971
0.820,0.936
0.843,0.984
0.833,0.964
0.833,0.936
0.833,0.966
0.803,0.976
0.867,0.964
0.873,0.969
0.840,0.914
0.840,0.952
0.830,0.960
0.863,0.939
0.837,0.960
0.847,0.952
0.883,0.974
0.817,0.932
0.860,0.966
0.597,0.841
0.693,0.942
0.623,1.005
0.943,0.750
0.927,0.876
0.723,0.933
0.960,0.764
0.930,0.907
0.703,0.942
0.953,0.842
0.937,0.813
0.673,0.932
0.907,0.619
0.963,0.795
0.943,0.876
0.720,0.974
0.950,0.827
0.927,0.795
0.660,0.982
0.910,0.795
0.940,0.803
0.683,0.995
0.933,0.739
0.947,0.864
0.633,0.920
0.913,0.768
0.940,0.808
0.673,0.934
0.947,0.763
0.933,0.755
0.713,0.974
0.923,0.802
0.960,0.884
0.667,0.919
0.907,0.861
0.913,0.826
0.810,0.990
0.827,0.958
0.777,0.944
0.860,0.954
0.803,0.927
0.790,0.878
0.837,0.798
0.850,0.853
0.977,0.991
0.960,0.944
0.937,0.969
0.950,0.957
0.960,0.947
0.987,0.979
0.960,0.954
0.957,0.957
0.940,0.959
0.957,0.935
0.957,0.950
0.913,0.928
0.963,0.957
0.987,0.939
0.977,0.932
0.970,0.937
0.963,0.981
0.960,0.967
0.970,0.946
0.977,0.951
0.980,0.943
0.953,0.864
0.967,0.947
0.983,0.983
0.957,0.936
0.967,0.972
0.980,0.959
0.973,0.942
0.967,0.940
0.970,0.965
0.977,0.958
0.957,0.953
0.967,0.947
0.950,0.917
0.973,0.955
0.973,0.945
0.973,0.967
0.967,0.958
0.983,0.955
0.967,0.960
0.967,0.966
0.743,0.928
0.700,0.952
0.660,0.940
0.953,0.757
0.957,0.791
0.663,0.910
0.917,0.901
0.920,0.840
0.700,0.971
0.930,0.839
0.967,0.816
0.730,0.951
0.917,0.859
0.840,0.918
0.810,0.884
0.813,0.866
0.840,0.901
0.853,0.901
0.643,0.916
0.803,0.868
0.757,0.774
0.940,0.791
0.947,0.853
0.687,0.912
0.923,0.844
0.913,0.871
0.647,0.910
0.913,0.759
0.970,0.813
0.633,0.916
0.917,0.870
0.920,0.829
0.647,0.900
0.917,0.870
0.910,0.840
0.660,0.914
0.937,0.898
0.920,0.829
0.643,0.975
0.900,0.856
0.920,0.887
0.717,0.949
0.920,0.825
0.893,0.933
0.693,0.933
0.903,0.822
0.943,0.864
0.790,0.974
0.967,0.831
0.973,0.719
0.823,0.979
0.817,0.963
0.880,0.992
0.813,0.972
0.817,0.963
0.820,0.974
0.800,0.963
0.847,0.976
0.800,0.969
0.893,0.915
0.860,0.966
0.860,0.987
0.887,0.957
0.900,0.943
0.867,0.979
0.857,0.962
0.863,0.966
0.873,0.984
0.807,0.973
0.837,0.977
0.857,0.966
0.837,0.948
0.843,0.968
0.827,0.966
0.823,0.953
0.850,0.947
0.857,0.914
