0.857,0.902
0.867,0.901
0.850,0.880
0.857,0.922
0.897,0.956
0.900,0.907
0.853,0.950
0.860,0.964
0.910,0.961
0.890,0.963
0.883,0.961
0.893,0.964
0.897,0.968
0.853,0.984
0.837,0.951
0.833,0.986
0.833,0.957
0.870,0.989
0.840,0.950
0.890,0.982
0.820,0.966
0.843,0.953
0.830,0.944
0.890,0.957
0.900,0.989
0.880,0.943
0.910,0.951
0.887,0.962
0.833,0.944
0.877,1.041
0.847,0.950
0.840,0.963
0.920,0.979
0.877,0.968
0.873,0.975
0.893,0.964
0.843,0.978
0.890,0.980
0.847,0.977
0.867,0.944
0.890,0.971
0.857,0.957
0.790,0.926
0.847,0.963
0.873,0.947
0.837,0.960
0.840,0.939
0.843,0.939
0.827,0.892
0.863,0.958
0.890,0.964
0.843,0.951
0.813,0.938
0.847,0.971
0.833,0.938
0.877,0.959
0.833,0.990
0.860,0.911
0.883,0.970
0.830,0.976
0.860,0.950
0.860,0.952
0.880,0.996
0.803,0.961
0.883,0.976
0.823,0.952
0.800,0.934
0.867,0.956
0.843,0.960
0.897,0.962
0.807,0.931
0.797,0.956
0.793,0.980
0.753,0.913
0.780,0.906
0.747,0.939
0.817,1.009
0.800,0.837
0.817,0.919
0.823,0.909
0.837,0.846
0.880,0.956
0.820,0.923
0.817,0.865
0.803,0.933
0.850,0.852
0.890,0.948
0.850,0.939
0.853,0.965
0.860,0.950
0.870,0.971
0.917,0.977
0.890,0.984
0.860,0.949
0.837,0.962
0.860,0.975
0.793,0.955
0.790,0.960
0.803,0.931
0.847,0.939
0.833,0.944
0.797,0.911
0.830,0.950
0.837,0.935
0.807,0.939
0.850,0.932
0.833,0.925
0.850,0.957
0.800,0.944
0.837,0.977
0.800,0.961
0.863,0.963
0.843,0.951
0.877,0.980
0.847,0.966
0.843,0.988
0.813,0.953
0.847,0.963
0.833,0.957
0.820,0.948
0.817,0.985
0.807,0.947
0.853,0.869
0.967,0.965
0.980,0.961
0.983,0.982
0.960,0.960
0.973,0.933
0.963,0.947
0.963,0.954
0.977,0.949
0.977,0.937
0.973,0.932
0.983,0.959
0.963,0.966
0.970,0.951
0.970,0.965
0.973,0.954
0.953,0.939
0.970,0.920
0.997,0.982
0.980,0.920
0.960,0.954
0.973,0.954
0.950,0.920
0.923,0.944
0.890,0.905
0.967,0.959
0.920,0.973
0.903,0.911
0.867,0.940
0.830,0.950
0.867,0.986
0.810,0.957
0.853,0.971
0.857,0.932
0.897,0.985
0.817,0.953
0.827,0.941
