0.523,1.009
0.557,0.954
0.483,1.034
0.557,0.799
0.693,0.774
0.690,0.584
0.760,0.459
0.727,0.580
0.770,0.560
0.803,0.645
0.697,0.672
0.820,0.625
0.803,0.568
0.700,0.633
0.743,0.566
0.810,0.586
0.717,0.529
0.763,0.389
0.673,0.582
0.767,0.561
0.673,0.513
0.717,0.540
0.717,0.442
0.960,0.751
0.863,0.891
0.757,0.979
0.853,0.231
0.720,0.562
0.707,0.560
0.637,0.526
0.687,0.527
0.667,0.458
0.717,0.487
0.760,0.471
0.693,0.488
0.700,0.411
0.677,0.591
0.940,0.287
0.997,0.998
0.780,0.992
0.757,1.018
0.817,0.415
0.773,0.496
0.827,0.498
0.913,0.562
0.683,0.973
0.790,0.382
0.690,0.376
0.753,0.402
0.693,0.431
0.737,0.365
0.777,0.453
0.947,0.512
0.870,0.511
0.737,0.700
0.893,0.383
0.847,0.968
0.873,0.876
0.743,0.929
0.937,0.544
0.827,0.965
0.787,0.867
0.807,0.401
0.800,0.343
0.877,0.353
0.763,0.530
0.877,0.464
0.767,0.975
0.757,0.930
0.813,0.303
0.713,0.392
0.750,0.351
0.720,0.364
0.700,0.343
0.700,0.372
0.717,0.486
0.797,0.419
0.683,0.385
0.660,0.413
0.740,0.300
0.763,0.358
0.880,0.240
0.760,0.315
0.823,0.317
0.797,0.291
0.787,0.308
0.863,0.252
0.640,0.378
0.627,0.379
0.907,0.406
0.907,0.382
0.930,0.388
0.887,0.673
0.927,0.891
0.863,0.985
0.927,0.971
0.857,0.936
0.883,0.441
0.533,1.026
0.560,1.014
0.720,0.507
0.810,0.467
0.793,0.546
0.863,0.464
0.760,0.989
0.753,0.898
0.810,0.359
0.880,0.295
0.717,0.408
0.810,0.310
0.777,0.343
0.753,0.367
0.797,0.290
0.803,0.309
0.780,0.330
0.823,0.369
0.987,0.417
0.970,0.716
0.800,1.001
0.557,0.996
0.813,0.315
0.747,0.338
0.793,0.278
0.727,0.329
0.740,0.304
0.747,0.317
0.767,0.304
0.720,0.276
0.760,0.429
0.773,0.256
0.803,0.270
0.737,0.292
0.830,0.264
0.793,0.338
0.743,0.400
0.810,0.301
0.790,0.333
0.793,0.291
0.800,0.359
0.777,0.301
0.787,0.324
0.783,0.327
0.897,0.265
0.837,0.311
0.730,0.331
0.670,0.368
0.667,0.375
0.680,0.341
0.687,0.333
0.697,0.355
0.993,0.460
0.803,0.581
0.667,0.616
0.790,0.473
0.793,0.457
0.863,0.448
0.730,0.942
0.830,0.345
0.847,0.323
0.803,0.325
0.790,0.344
0.837,0.311
0.870,0.337
0.740,0.379
0.837,0.381
0.860,0.357
0.800,0.354
0.753,0.371
0.867,0.411
0.757,0.457
0.780,0.383
0.783,0.464
0.747,0.428
0.820,0.403
0.820,0.343
0.777,0.471
0.813,0.419
0.887,0.330
0.790,0.430
0.887,0.414
0.700,0.517
0.887,0.485
0.950,0.739
0.907,0.919
0.920,0.935
0.797,0.987
0.763,0.828
0.827,0.554
0.813,0.517
0.753,0.641
0.880,0.403
0.790,0.982
0.717,0.936
0.770,0.920
0.840,0.335
0.803,0.323
0.833,0.352
0.783,0.413
0.777,0.346
0.853,0.339
0.713,0.601
0.850,0.525
0.863,0.970
0.717,0.979
0.820,0.569
0.783,0.540
0.773,0.554
0.827,0.504
0.733,0.531
0.770,0.599
0.830,0.323
0.800,0.571
0.790,0.503
0.807,0.493
0.807,0.587
0.793,0.611
0.787,0.594
0.803,0.547
0.820,0.573
0.827,0.568
0.813,0.546
0.867,0.617
0.807,0.850
0.813,0.963
0.763,0.971
0.807,0.366
0.763,0.420
0.770,0.383
0.850,0.331
0.817,0.287
0.757,0.359
0.900,0.259
0.727,0.306
0.787,0.383
0.750,0.426
0.787,0.328
0.890,0.271
0.883,0.231
0.827,0.351
0.727,0.404
0.807,0.360
0.903,0.241
0.800,0.364
0.783,0.352
0.930,0.200
0.850,0.375
0.783,0.587
0.867,0.564
0.850,0.978
0.703,0.936
0.767,0.542
0.850,0.662
0.803,0.941
