0.647,0.940
0.647,0.951
0.750,0.888
0.880,0.915
0.887,0.951
0.870,0.911
0.853,0.957
0.863,0.969
0.907,0.953
0.890,0.966
0.897,0.964
0.893,0.964
0.903,0.968
0.853,0.976
0.843,0.955
0.823,0.973
0.830,0.951
0.863,0.987
0.847,0.953
0.887,0.981
0.820,0.957
0.847,0.947
0.833,0.938
0.880,0.960
0.900,0.987
0.883,0.942
0.917,0.946
0.883,0.962
0.830,0.943
0.877,1.040
0.843,0.952
0.833,0.967
0.920,0.978
0.883,0.976
0.867,0.971
0.870,0.959
0.840,0.973
0.877,0.983
0.837,0.966
0.877,0.948
0.893,0.963
0.860,0.961
0.793,0.935
0.850,0.968
0.867,0.953
0.850,0.959
0.843,0.946
0.850,0.946
0.837,0.901
0.870,0.950
0.890,0.963
0.843,0.949
0.813,0.943
0.840,0.967
0.827,0.935
0.880,0.952
0.847,0.980
0.867,0.897
0.883,0.978
0.837,0.981
0.853,0.950
0.863,0.939
0.883,0.995
0.820,0.959
0.873,0.976
0.820,0.957
0.807,0.949
0.857,0.968
0.860,0.953
0.887,0.958
0.817,0.955
0.800,0.956
0.753,0.986
0.657,0.895
0.650,0.864
0.647,0.954
0.717,0.990
0.707,0.822
0.803,0.767
0.757,0.780
0.930,0.716
0.880,0.883
0.690,0.966
0.943,0.730
0.767,0.840
0.827,0.732
0.803,0.766
0.760,0.792
0.743,0.836
0.770,0.807
0.797,0.797
0.777,0.876
0.787,0.843
0.793,0.795
0.770,0.774
0.753,0.753
0.743,0.785
0.797,0.784
0.783,0.723
0.817,0.814
0.803,0.642
0.810,0.681
0.783,0.793
0.803,0.633
0.807,0.767
0.860,0.768
0.840,0.917
0.843,0.944
0.790,0.935
0.807,0.657
0.783,0.739
0.807,0.801
0.837,0.659
0.857,0.855
0.830,0.769
0.823,0.875
0.787,0.771
0.840,0.841
0.753,0.665
0.787,0.768
0.803,0.700
0.767,0.781
0.807,0.738
0.907,0.841
0.950,0.922
0.960,0.942
0.953,0.935
0.987,0.922
0.970,0.925
0.963,0.946
0.977,0.945
0.980,0.929
0.977,0.931
0.990,0.957
0.970,0.971
0.977,0.960
0.980,0.954
0.983,0.932
0.963,0.941
0.983,0.928
0.997,0.982
0.987,0.910
0.973,0.950
0.987,0.946
0.987,0.919
0.973,0.948
0.980,0.908
0.980,0.965
0.973,0.961
0.907,0.918
0.877,0.934
0.833,0.948
0.873,0.985
0.833,0.958
0.843,0.979
0.853,0.936
0.897,0.992
0.827,0.964
0.827,0.942
0.847,0.968
0.827,0.964
0.823,0.936
0.830,0.976
0.810,0.969
0.870,0.967
0.873,0.964
0.833,0.929
0.847,0.935
0.830,0.957
0.850,0.938
0.833,0.963
0.843,0.952
0.883,0.970
0.817,0.935
0.850,0.978
0.610,0.835
0.703,0.952
0.663,0.988
0.733,0.944
0.757,0.971
0.983,0.755
0.913,0.813
0.750,0.986
0.830,0.914
0.860,0.867
0.770,0.852
0.957,0.843
0.730,0.940
0.963,0.775
0.943,0.852
0.817,0.987
